0,1,2,3,4,5,6,7,8
0.9692201003088093,0.27602777151491276,-1.107074131557432,-0.23028232052059577,-0.002801739763167212,1.6532343906800286,-0.9948592466270239,1.4348520268255225,0.2547078060716496
-0.3723022691265111,-0.21147031820682544,-0.20089965578651192,-0.0029303147411570227,1.1975693130562342,-1.6527123990816444,0.7722086869911359,-0.6877101430347178,-0.5229819783832349
0.09723056017585105,-0.7381743786379455,-1.1767798604628872,-0.0029303147411570227,-0.21946127041773383,0.7832483933743248,-0.9948592466270239,-0.6877101430347178,0.7731676623749059
0.9692201003088093,0.28476677176110965,0.0430703953825819,1.5885337257149144,0.12459546886159267,1.2182413920271769,-0.9948592466270239,1.4348520268255225,1.8100873749814186
0.03015444170408503,-0.4550201457368542,0.6355690910789527,-0.45763432630003453,-1.2176401712907827,0.6092511939131844,0.7722086869911359,-0.6877101430347178,-0.2637520502316067
1.7070574034982355,-0.8551016706858445,0.25218758209894804,-0.23028232052059577,1.6515359925217505,-0.6087292023148007,-0.9948592466270239,-0.6877101430347178,-0.004522122079978557
-0.3723022691265111,0.22327502230838675,-1.4556027760847088,1.1338297141560367,0.5573526902208924,-0.7827264017759411,0.7722086869911359,0.019810580252028927,-2.078361547293004
0.2313827971193831,-1.3777151352570427,0.3915990399098588,-0.23028232052059577,0.07199320355842553,-0.7827264017759411,0.7722086869911359,0.019810580252028927,-1.3006717628381192
-0.7747589799571072,-0.26329338653609646,-0.6888397581246996,-0.0029303147411570227,-0.42642906193767155,1.5662357909494578,-0.9948592466270239,1.4348520268255225,2.328547231284675
-0.9089112169006393,-1.1749650170831187,1.506890702397145,-0.23028232052059577,-0.7245553853181046,0.7832483933743248,-0.9948592466270239,-1.3952308663214645,2.587777159436303
0.9692201003088093,0.6179643981692982,1.716007889113511,-0.912338337858912,0.18267567367563683,-1.5657137993510741,0.7722086869911359,0.019810580252028927,-0.2637520502316067
1.0362962187805753,0.7726898584553074,0.21733471764622034,-0.6849863320794733,-1.6585440719226692,1.3922385914883169,0.7722086869911359,0.7273313035387757,-1.041441834686491
0.2313827971193831,1.0784751801398629,-1.3510441827265256,-0.0029303147411570227,-1.2323884699739138,1.1312427922966062,-0.9948592466270239,0.019810580252028927,-0.5229819783832349
0.7679917448935113,-0.38178785491993966,1.053803464511685,-1.821746360976667,1.4609317895407155,-0.260734803392519,0.7722086869911359,-0.6877101430347178,0.5139377342232777
0.36553503406291515,0.12541946939960433,0.9143920067007741,-1.5943943551972284,0.9840701321194814,1.044244192566036,-0.9948592466270239,-0.6877101430347178,-0.004522122079978557
1.3046006926676394,0.7309870305327263,0.6007162266262249,1.3611817199354754,0.261543956633523,-1.3917165998899335,0.7722086869911359,-0.6877101430347178,0.7731676623749059
-1.2442918092594695,0.9639650583728269,-0.5494283003137889,-0.0029303147411570227,1.2059969123037373,0.6092511939131844,0.7722086869911359,0.7273313035387757,-0.5229819783832349
1.3716768111394055,0.9085826403992082,-0.7933983514828826,0.4517736968177205,0.46408725854852123,-1.4787151996205037,0.7722086869911359,-0.6877101430347178,1.2916275186781623
-0.43937838759827713,-1.5111641846093018,-1.4904556405374365,-0.6849863320794733,0.852880503833345,-0.6957278020453707,-0.9948592466270239,0.019810580252028927,1.5508574468297904
1.3716768111394055,-1.152466739853548,1.2977735156807788,-0.45763432630003453,-1.0415033470179618,1.2182413920271769,-0.9948592466270239,-0.6877101430347178,1.5508574468297904
-0.8418350984288733,-0.21364842769068,-0.8282512159356104,-0.912338337858912,1.6210561752432802,1.1312427922966062,0.7722086869911359,1.4348520268255225,-1.8191316191413756
1.2375245741958734,-1.1112951581465411,0.9143920067007741,-0.6849863320794733,0.8766182417138129,-1.0437222009676521,-0.9948592466270239,-0.6877101430347178,-1.8191316191413756
0.9021439818370433,-0.15165199433316148,0.2870404465516757,0.6791257025971592,1.3513729993231713,1.3922385914883169,0.7722086869911359,1.4348520268255225,0.2547078060716496
-1.6467485200900656,0.03877321163943924,0.9840977356062295,-0.6849863320794733,0.2190548104273599,-0.17373620366194895,-0.9948592466270239,1.4348520268255225,-1.3006717628381192
0.36553503406291515,-0.7932114865714409,-0.026635333522873478,-0.23028232052059577,-1.2827433754777466,1.2182413920271769,-0.9948592466270239,1.4348520268255225,0.2547078060716496
0.9021439818370433,0.7196183615194367,0.008217530929854212,-1.821746360976667,0.953028474891177,1.2182413920271769,-0.9948592466270239,-1.3952308663214645,-0.2637520502316067
0.09723056017585105,0.6784202175016513,-0.3751639780501504,-0.0029303147411570227,-1.0363063274820012,0.9572455928354653,2.5392766206092956,0.7273313035387757,2.328547231284675
-1.5796724016182995,-0.36608952924971966,-0.6888397581246996,1.3611817199354754,-0.23905543866817938,0.34825539472147315,-0.9948592466270239,-0.6877101430347178,-0.004522122079978557
0.7679917448935113,-0.21696871653801925,0.6704219555316803,0.906477708376598,-1.483039317593411,0.6962497936437544,-0.9948592466270239,-0.6877101430347178,0.2547078060716496
